localidad_id,localidad_nombre,provincia_id,provincia_nombre,departamento_id,departamento_nombre,codloc,codent,cp,domicilio,longitud,latitud
14063190000,MONTE BUEY,14,CÓRDOBA,63,MARCOS JUÁREZ,190,0,2589,25 de mayo 565,,
14098230000,RIO CUARTO,14,CÓRDOBA,98,RÍO CUARTO,230,0,5800,av españa 2 esquina alonso,,
74028090000,VILLA LARCA,74,SAN LUIS,28,CHACABUCO,90,0,5883,AVENIDA SAN MARTIN N° 368,-64.97980224,-32.61594924
50007010006,6A. SECCION,50,MENDOZA,7,CAPITAL,10,6,5500,JORGE A CALLE  N° 704 Y P. DE LOS ANDES,,
90014010001,ALDERETES,90,TUCUMÁN,14,CRUZ ALTA,10,1,4178,"AVENIDA RIVADAVIA 2100, ESQUINA  ALURRALDE",,
90021050000,CONCEPCION,90,TUCUMÁN,21,CHICLIGASTA,50,0,4146,SAN MARTÍN 2751,,
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,Avenida Sabattini 3250  Local 510,,
14021250000,SALSIPUEDES,14,CÓRDOBA,21,COLÓN,250,0,5113,san martin esquina guemes 2,,
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,AGUSTIN GARZON 1607,-64.16322883,-31.42416036
14098030000,ALCIRA,14,CÓRDOBA,98,RÍO CUARTO,30,0,5813,BV. ROCA  606,,
14021050000,COLONIA CAROYA,14,CÓRDOBA,21,COLÓN,50,0,5223,don bosco 3694,,
14063090000,CORRAL DE BUSTOS,14,CÓRDOBA,63,MARCOS JUÁREZ,90,0,2645,Edison 425 - CORRAL DE BUSTOS - CORDOBA,-62.18501667,-33.28614879
50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2,5500,LAS HERAS 150,,
14140280000,MARULL,14,CÓRDOBA,140,SAN JUSTO,280,0,5139,san martin 383,,
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,Av Fuerza Aérea 3351 - Local 2,,
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,Av Velez Sarsfield 4414 local 2,-64.20203894,-31.46185086
14119130000,MANFREDI,14,CÓRDOBA,119,RÍO SEGUNDO,130,0,5988,Virginia Yaniz s/n,-63.74918342,-31.84106236
14175080000,SAN JOSE DE LA DORMIDA,14,CÓRDOBA,175,TULUMBA,80,0,5244,av. Peron 472,,
50049050002,LAS HERAS,50,MENDOZA,49,LAS HERAS,50,2,5539,BURGOS N° 619,-68.84149803,-32.84673397
50007010004,4A. SECCION,50,MENDOZA,7,CAPITAL,10,4,5500,SAN MARTIN  Nº 2699 esq. JUJUY,,
6760010002,CAMPO DE MAYO,6,BUENOS AIRES,760,SAN MIGUEL,10,2,1659,Ruta 8 Puerta N°4 Av.Tte.Grl P.Richieri s/n,,
94014020000,USHUAIA,94,TIERRA DEL FUEGO,14,USHUAIA,20,0,9410,12 de Octubre Nº 1298,-68.34481744,-54.81598417
14098030000,ALCIRA,14,CÓRDOBA,98,RÍO CUARTO,30,0,5813,25 de mayo 70,,
14091070000,COSQUIN,14,CÓRDOBA,91,PUNILLA,70,0,5166,SAN MARTIN 949 - COSQUIN - CORDOBA,-64.46541238,-31.24253259
14098020000,ADELIA MARIA,14,CÓRDOBA,98,RÍO CUARTO,20,0,5843,av san martin 251,,
42098050000,VICTORICA,42,LA PAMPA,98,LOVENTUÉ,50,0,6319,CALLE 17 Nº 955,-65.43559618,-36.21848589
50028010000,COLONIA SEGOVIA,50,MENDOZA,28,GUAYMALLÉN,10,0,5525,ALMIRANTE BROWN Nº 8430,,
50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1,5501,P. MORENO  Nº1099,,
14119100000,LAS JUNTURAS,14,CÓRDOBA,119,RÍO SEGUNDO,100,0,5965,velez sarsfield 431,,
50105210002,SAN RAFAEL,50,MENDOZA,105,SAN RAFAEL,210,2,5600,CÓRDOBA 70,,
14119190000,RIO SEGUNDO,14,CÓRDOBA,119,RÍO SEGUNDO,190,0,5960,Alem 1198,,
10091150000,SANTA MARIA,10,CATAMARCA,91,SANTA MARÍA,150,0,4139,SIGLO XX N°480,-66.04793266,-26.70430188
14091250000,VILLA CARLOS PAZ,14,CÓRDOBA,91,PUNILLA,250,0,5152,Sarmiento 1212,-64.50375962,-31.39462276
14021050000,COLONIA CAROYA,14,CÓRDOBA,21,COLÓN,50,0,5223,san martin 1973,,
14056100000,LA CARLOTA,14,CÓRDOBA,56,JUÁREZ CELMAN,100,0,2670,velez sarsfield 432,-64.18934202,-31.42105837
14119190000,RIO SEGUNDO,14,CÓRDOBA,119,RÍO SEGUNDO,190,0,5960,peru 305,,
50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1,5501,COLON Nº 97,,
14084030000,LABOULAYE,14,CÓRDOBA,84,PRESIDENTE ROQUE SÁENZ PEÑA,30,0,6120,av pellegrini 295,,
10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,10,CATAMARCA,49,CAPITAL,30,0,4700,AVDA. PRESIDENTE CASTILLO Nº 3090  LOCAL 2,-65.741268,-28.453231
46042010002,CHILECITO,46,LA RIOJA,42,CHILECITO,10,2,5360,Av. Juan Domingo Peron esq. Av. Illia,-67.4965659,-29.1720151
74049060000,MERLO,74,SAN LUIS,49,JUNÍN,60,0,5881,J. C. MANSILLA N° 450,,
6427010008,RAFAEL CASTILLO,6,BUENOS AIRES,427,LA MATANZA,10,8,1755,CRISTIANIA  N° 995,-58.60000628,-34.69858549
50049050007,EL PLUMERILLO,50,MENDOZA,49,LAS HERAS,50,7,5541,INDEPENDENCIA Nº 2415,-68.80746943,-32.84236276
2006010001,CABALLITO,2,CABA,6,COMUNA 6,10,1,1405,Ramos Mejia 905,-58.4326557,-34.60538845
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,Avenida Juan B Justo 4092,-64.17602769,-31.37623734
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,CHACABUCO 194/200,-64.18093581,-31.41941524
14140300000,MORTEROS,14,CÓRDOBA,140,SAN JUSTO,300,0,2421,av. Del libertador 676,,
74056150000,SAN LUIS,74,SAN LUIS,56,LA CAPITAL,150,0,5700,Av Presidente Peron N° 33,,
50084140000,RIVADAVIA,50,MENDOZA,84,RIVADAVIA,140,0,5577,LINIERS Nº 902 ESQ BELISARIO GIL,,
26035020000,CORCOVADO,26,CHUBUT,35,FUTALEUFÚ,20,0,9201,AV. SAN MARTIN S/N,-71.47170295,-43.53503978
50119060000,TUNUYAN,50,MENDOZA,119,TUNUYÁN,60,0,5560,SAN MARTIN 1283,,
14098050000,BERROTARAN,14,CÓRDOBA,98,RÍO CUARTO,50,0,5817,Ludovina Tocolli de Conti 764,,
14182180000,MORRISON,14,CÓRDOBA,182,UNIÓN,180,0,2568,av. del agricultor 822,,
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,AV.EJERCITO ARGENTINO 6820 LOCAL 1-2,,
50021010005,SAN FRANCISCO DEL MONTE,50,MENDOZA,21,GODOY CRUZ,10,5,5547,INDEPENDENCIA Nº 898 Bº METALURGICO,-68.82856758,-32.93859699
14105260000,SANTA ROSA DE RIO PRIMERO,14,CÓRDOBA,105,RÍO PRIMERO,260,0,5133,caseros 759,-63.40372869,-31.15179345
30098040000,CONCEPCION DEL URUGUAY,30,ENTRE RÍOS,98,URUGUAY,40,0,3260,JJ A Bruno 2829,-58.2785,-32.4873
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,Marcelo T de Alvear 704,-64.19306102,-31.42274556
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,AV. Las Malvinas 2995 esq. Alsina Yofre Norte,-64.13346949,-31.38869373
50126060001,TUPUNGATO,50,MENDOZA,126,TUPUNGATO,60,1,5561,BELGRANO 1200,,
50063090003,LUJAN DE CUYO,50,MENDOZA,63,LUJÁN DE CUYO,90,3,5549,ROQUE SAENZ PEÑA 1940,,
14119120000,LUQUE,14,CÓRDOBA,119,RÍO SEGUNDO,120,0,5967,25 de mayo 791,-63.34564302,-31.64685134
14063150000,ISLA VERDE,14,CÓRDOBA,63,MARCOS JUÁREZ,150,0,2661,sarmiento 472,,
14021140000,JESUS MARIA,14,CÓRDOBA,21,COLÓN,140,0,5220,castulo peña 108,,
50070050000,FRAY LUIS BELTRAN,50,MENDOZA,70,MAIPÚ,50,0,5531,AGUSTÍN ALVAREZ  Nº 260,,
90014060003,EX INGENIO LUJAN,90,TUCUMÁN,14,CRUZ ALTA,60,3,4178,AV. SANTIAGO GALLO 405,,
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,La Rioja 2306,-64.2117721,-31.40279865
50098100002,CIUDAD DE SAN MARTIN,50,MENDOZA,98,SAN MARTÍN,100,2,5570,9 DE JULIO ESQ. SAN LORENZO,,
14098250000,SAN BASILIO,14,CÓRDOBA,98,RÍO CUARTO,250,0,5841,French 305,,
14133190000,VILLA DE LAS ROSAS,14,CÓRDOBA,133,SAN JAVIER,190,0,5885,guasmara 19,-65.05297517,-31.94746317
50021010006,VILLA HIPODROMO,50,MENDOZA,21,GODOY CRUZ,10,6,5547,O HIGGINS Nº 1670,,
50028020008,LAS CAÑAS,50,MENDOZA,28,GUAYMALLÉN,20,8,5519,LAS CAÑAS Nº 1833 - LOCAL 2 Y 3 LA BARRACA MALL,,
6392050000,GENERAL VILLEGAS,6,BUENOS AIRES,392,GENERAL VILLEGAS,50,0,6230,DR. ISTURIS  S/N,,
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,Av Bulnes 2830,,
50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3,5500,ESPAÑA 980,,
50007010005,5A. SECCION,50,MENDOZA,7,CAPITAL,10,5,5500,BELGRANO Nº 144,,
50028020003,CAPILLA DEL ROSARIO,50,MENDOZA,28,GUAYMALLÉN,20,3,5523,FADER 1849,-68.7674992,-32.90797606
90119030002,YERBA BUENA - MARCOS PAZ,90,TUCUMÁN,119,YERBA BUENA,30,2,4124,FERMÍN CARIOLA 42 CTRO. COMERCIAL EL PORTAL- LOCAL1.291,,
14098230000,RIO CUARTO,14,CÓRDOBA,98,RÍO CUARTO,230,0,5800,andres dadone 850,-64.35250735,-33.11443084
50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1,5501,SAN MARTIN  Nº 1645,-68.8438544,-32.90764086
94014020000,USHUAIA,94,TIERRA DEL FUEGO,14,USHUAIA,20,0,9410,Gobernador Paz Nº 1095,-68.31407194,-54.80683992
90056000029,CARANCHO POZO,90,TUCUMÁN,56,LEALES,0,0,4168,EL CRUCE- RUTA9- CARANCHO POZO- LOS PUESTOS- LEALES,,
10035020000,BELEN,10,CATAMARCA,35,BELÉN,20,0,4750,AVENIDA PACIFICO ARQUES Nº 723,-67.02721117,-27.6653603
10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,10,CATAMARCA,49,CAPITAL,30,0,4700,AVDA. ILLIA Y AVDA. MARIANO MORENO,-65.79139932,-28.46117763
14098230000,RIO CUARTO,14,CÓRDOBA,98,RÍO CUARTO,230,0,5800,AVENIDA ITALIA 1198,-64.3511111,-33.12832505
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,Av. General Paz 334,-64.18511852,-31.41140888
50007010006,6A. SECCION,50,MENDOZA,7,CAPITAL,10,6,5500,JORGE  A. CALLE  Nº159,,
50028020003,CAPILLA DEL ROSARIO,50,MENDOZA,28,GUAYMALLÉN,20,3,5523,HIGUERITA  Nº 2175,-68.76892705,-32.90338633
50049050010,LA CIENEGUITA,50,MENDOZA,49,LAS HERAS,50,10,5539,SEGUNDO BARRIO MARIANO MORENO M18 C11,-68.82510988,-32.85138727
14140040000,BALNEARIA,14,CÓRDOBA,140,SAN JUSTO,40,0,5141,san jose 281,,
14021050000,COLONIA CAROYA,14,CÓRDOBA,21,COLÓN,50,0,5223,san martin 3895,,
14091250000,VILLA CARLOS PAZ,14,CÓRDOBA,91,PUNILLA,250,0,5152,san martin 1211 local 3,,
90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,4000,LAMADRID 402,,
10091000001,AGUA AMARILLA,10,CATAMARCA,91,SANTA MARÍA,0,0,4139,CALLE MANUEL BELGRANO Nº 207 ESQUINA MARIANO MORENO,,
74063080000,VILLA DE PRAGA,74,SAN LUIS,63,LIBERTADOR GENERAL SAN MARTÍN,80,0,5753,PRINGLES S/N,-65.64627451,-32.53305607
90105070000,EL CADILLAL,90,TUCUMÁN,105,TAFÍ VIEJO,70,0,4103,"RUTA 347- KM 3,8- LOCAL 7- PASEO LA SOLANA",,
50126060001,TUPUNGATO,50,MENDOZA,126,TUPUNGATO,60,1,5561,AV. BELGRANO 218,,
14042050000,ETRURIA,14,CÓRDOBA,42,GENERAL SAN MARTÍN,50,0,2681,m. balestrini  329,,
50063090003,LUJAN DE CUYO,50,MENDOZA,63,LUJÁN DE CUYO,90,3,5549,AV SAN MARTIN  Nº 400,,
50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1,5501,JUAN DE GARAY  Nº 30,-68.8455236,-32.91534712
90105080000,TAFI VIEJO,90,TUCUMÁN,105,TAFÍ VIEJO,80,0,4103,San Martin 623  BARRIO LOMAS DE TAFÍ SECTOR 13- MZNA. 13,-65.20624739,-26.82913412
14140360000,SAN FRANCISCO,14,CÓRDOBA,140,SAN JUSTO,360,0,2400,primeros colonizadores 2542,,
14098230000,RIO CUARTO,14,CÓRDOBA,98,RÍO CUARTO,230,0,5800,marcelo t de alvear 311,-64.34224642,-33.11074057
74056150000,SAN LUIS,74,SAN LUIS,56,LA CAPITAL,150,0,5700,MAYOR PALAVER 1297,,
50070060003,LUZURIAGA,50,MENDOZA,70,MAIPÚ,60,3,5513,AV SARMIENTO Nº 1665,,
50105190000,REAL DEL PADRE,50,MENDOZA,105,SAN RAFAEL,190,0,5624,RIO NEGRO S/N,-67.76721146,-34.84625299
14119120000,LUQUE,14,CÓRDOBA,119,RÍO SEGUNDO,120,0,5967,Vélez sarsfield 411 esq av maipu,-63.35022932,-31.64806938
50049050009,EL ZAPALLAR,50,MENDOZA,49,LAS HERAS,50,9,5539,LISANDRO MOYANO N° 891,-68.82136391,-32.85703436
50007010004,4A. SECCION,50,MENDOZA,7,CAPITAL,10,4,5500,PELLEGRINI  Nº 287,,
50063090001,CARRODILLA,50,MENDOZA,63,LUJÁN DE CUYO,90,1,5505,BOEDO ESQ LATERAL OESTE ACCESO SUR LOCALES 19-20 CENTRO COMERCIAL ALAMO,,
50028020014,VILLA NUEVA,50,MENDOZA,28,GUAYMALLÉN,20,14,5521,LIBERTAD Nº 1039,-68.78659598,-32.89728165
50007010006,6A. SECCION,50,MENDOZA,7,CAPITAL,10,6,5500,ROQUE SAENZ PEÑA Nº 504 Y GRANADEROS,,
14161150000,RIO TERCERO,14,CÓRDOBA,161,TERCERO ARRIBA,150,0,5850,Garibaldi 329,-64.10760964,-32.17688915
14140330000,PORTEÑA,14,CÓRDOBA,140,SAN JUSTO,330,0,2415,SAN MARTIN 344,,
14091070000,COSQUIN,14,CÓRDOBA,91,PUNILLA,70,0,5166,AV SAN MARTIN 1125,,
50028020012,SAN FRANCISCO DEL MONTE,50,MENDOZA,28,GUAYMALLÉN,20,12,5503,URQUIZA Nº 784,-68.78849899,-32.91695315
6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,15,1900,11 77 (E/ 33 Y 34),,
42140020000,TOAY,42,LA PAMPA,140,TOAY,20,0,6303,Avenida 13 de Caballería Nº 16,-64.36307346,-36.66783329
14119120000,LUQUE,14,CÓRDOBA,119,RÍO SEGUNDO,120,0,5967,9 DE JULIO 760,,
50091040000,LA CONSULTA,50,MENDOZA,91,SAN CARLOS,40,0,5567,JULIO BALMACEDA Y SIXTO VIDELA,,
50049050010,LA CIENEGUITA,50,MENDOZA,49,LAS HERAS,50,10,5539,JOSE MARIA GODOY Esq. RIVEROS,,
6539010003,MERLO,6,BUENOS AIRES,539,MERLO,10,3,1722,RIOBAMBA  N° 781,-58.72824888,-34.66830074
90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,4000,SANTIAGO DEL ESTERO 598,,
90070030000,MONTEROS,90,TUCUMÁN,70,MONTEROS,30,0,4142,ERNESTO PADILLA 180,,
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,Monseñor Pablo Cabrera 4483,-64.20418519,-31.36273509
50028020002,BUENA NUEVA,50,MENDOZA,28,GUAYMALLÉN,20,2,5523,GODOY CRUZ N°7370 - LOCAL N° 1 Y 2,,
90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,4000,JUJUY 2775,-65.22077449,-26.86600339
90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,4000,SANTIAGO DEL ESTERO 140 ( SUBSUELO),,
6560010004,MORENO,6,BUENOS AIRES,560,MORENO,10,4,1744,VICTORIA UF 3 PH  N° 502,,
74056150000,SAN LUIS,74,SAN LUIS,56,LA CAPITAL,150,0,5700,B° El Lince - M 18 - Casa N° 1,,
6245010004,PUNTA LARA,6,BUENOS AIRES,245,ENSENADA,10,4,1931,11 ESQ 102 LOC 3  N° 5392,,
2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,C1425DUH,Sánchez de Bustamante 1666,-58.410407,-34.591649
90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,4000,JUJUY 111,,
38021060000,SAN SALVADOR DE JUJUY,38,JUJUY,21,DR. MANUEL BELGRANO,60,0,4600,Patricias Argentinas 600,-65.31137,-24.18197
90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,4000,AV. COLÓN 1090,,
22105010000,LAS BREÑAS,22,CHACO,105,9 DE JULIO,10,0,3722,GENERAL JONES N° 1201,,
18021020000,CORRIENTES,18,CORRIENTES,21,CAPITAL,20,0,3400,Tobias Garzon 5771,-58.7910682,-27.526279
6791050000,TANDIL,6,BUENOS AIRES,791,TANDIL,50,0,7000,COLOMBIA 1198,,
10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,10,CATAMARCA,49,CAPITAL,30,0,4700,ALONSO DE TULA Y CERVIN ESQUINA LA TOMA,-65.80839851,-28.46807965
38021060000,SAN SALVADOR DE JUJUY,38,JUJUY,21,DR. MANUEL BELGRANO,60,0,4600,Av. Illia esq. Las Delicias,-65.316795,-24.169426
74056150000,SAN LUIS,74,SAN LUIS,56,LA CAPITAL,150,0,5700,GRANADEROS PUNTANOS N° 965,,
38021060000,SAN SALVADOR DE JUJUY,38,JUJUY,21,DR. MANUEL BELGRANO,60,0,4600,Urdininea 365/367,-65.301455,-24.192492
6427010003,GONZALEZ CATAN,6,BUENOS AIRES,427,LA MATANZA,10,3,1759,BENJAMIN MATIENZO  N° 5008 de GONZALEZ CATAN,,
10077050000,LA MERCED,10,CATAMARCA,77,PACLÍN,50,0,4718,NUESTRA SEÑORA DEL ROSARIO S/N,-65.66035931,-28.15250609
6274010001,BOSQUES,6,BUENOS AIRES,274,FLORENCIO VARELA,10,1,1889,SANTA SOFIA 1304,,
18035020000,CURUZU CUATIA,18,CORRIENTES,35,CURUZÚ CUATIÁ,20,0,3460,Progreso 836,-58.0580471,-29.7903375
22140060000,RESISTENCIA,22,CHACO,140,SAN FERNANDO,60,0,3500,AVENIDA SARMIENTO N° 1030,,
18042020000,EMPEDRADO,18,CORRIENTES,42,EMPEDRADO,20,0,3418,Av Piragini Niveyro N° 2590,-58.7940183,-27.9445286
22098010000,CORONEL DU GRATY,22,CHACO,98,MAYOR LUIS J. FONTANA,10,0,3541,AVENIDA MARIANO MORENO N° 55,,
22084060000,PAMPA DEL INDIO,22,CHACO,84,LIBERTADOR GENERAL SAN MARTÍN,60,0,3531,MAIPÚ N° 631,-59.94130794,-26.05119789
58035100000,PLOTTIER,58,NEUQUÉN,35,CONFLUENCIA,100,0,8300,ILLIA 774,,
58035110000,SENILLOSA,58,NEUQUÉN,35,CONFLUENCIA,110,0,3363,"BELGRANO 494, ESQ. SAN LUIS",-68.43043969,-39.01428887
38014040000,EL CARMEN,38,JUJUY,14,EL CARMEN,40,0,4603,Belgrano 502,-65.2632729,-24.3882066
74035080002,5TA BRIGADA,74,SAN LUIS,35,GENERAL PEDERNERA,80,2,5730,PERON 1185,,
2001010005,SAN NICOLAS,2,CABA,1,COMUNA 1,10,5,C1043AAR,Avenida Corrientes 480,-58.373614,-34.603463
10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,10,CATAMARCA,49,CAPITAL,30,0,4700,AVENIDA GUEMES Nº 1113,-65.77059,-28.475685
46014000003,AMPATA,46,LA RIOJA,14,CAPITAL,0,0,5300,AV. ORTIZ DE OCAMPO N° 1127 BARRIO PANGO,,
90049010000,LA COCHA,90,TUCUMÁN,49,LA COCHA,10,0,4162,HIPÓLITO IRIGOYEN 297,,
74049060000,MERLO,74,SAN LUIS,49,JUNÍN,60,0,5881,JUANA AZURDUY N° 740,,
90091020000,MONTEAGUDO,90,TUCUMÁN,91,SIMOCA,20,0,4174,CALLE SAN MARTÍN S/N,,
6638040008,PILAR,6,BUENOS AIRES,638,PILAR,40,8,1629,R PRO 234 - AV PERON  N° 2510,,
10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,10,CATAMARCA,49,CAPITAL,30,0,4700,BARRIO 48 VIVIENDAS CALLE PUBLICA S/N LA VIÑITA,-65.80385251,-28.494571
90014080002,LA FLORIDA,90,TUCUMÁN,14,CRUZ ALTA,80,2,4117,AV. HIPÓLITO IRIGOYEN Y AMADEO SABATINI S/N,,
66056220000,TARTAGAL,66,SALTA,56,GRL. JOSÉ DE SAN MARTÍN,220,0,4560,"Av. 9 de julio y Pje. Ituzaingo, sección A-Mza.184 B- Parcela 13",-63.794085,-22.520018
90119030002,YERBA BUENA - MARCOS PAZ,90,TUCUMÁN,119,YERBA BUENA,30,2,4124,BOULEVARD 9 DE JULIO 1200,,
90021070000,LA TRINIDAD,90,TUCUMÁN,21,CHICLIGASTA,70,0,4151,AV. LAFUENTE 189,,
90014010001,ALDERETES,90,TUCUMÁN,14,CRUZ ALTA,10,1,4178,"RUTA 304, KM 6 Y 1/2- AV. EVA PERÓN ENTRE 20 DE JUNIO Y PJE. S/NOMB.",,
58056010000,SAN MARTIN DE LOS ANDES,58,NEUQUÉN,56,LÁCAR,10,0,8316,"Teniente Ramayon N° 751, Local N° 1",,
90105000011,BARRIO LOS POCITOS (LAS TALITAS),90,TUCUMÁN,105,TAFÍ VIEJO,0,0,4101,"CALLE 12 Y 81, LOCAL 4, BARRIO EL GRÁFICO II",,
38021060000,SAN SALVADOR DE JUJUY,38,JUJUY,21,DR. MANUEL BELGRANO,60,0,4600,Belgrano 340,-65.3001995,-24.1848585
2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,C1061AAT,Montevideo 1200 PB y Planta Sótano,-58.390199,-34.595179
2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,C1061AAT,Avenida Brasil 1128 Local 340,-58.390199,-34.595179
18021020000,CORRIENTES,18,CORRIENTES,21,CAPITAL,20,0,3400,Rio Gallegos 1694,-55.898368,-27.745135
90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,4000,AV. COLÓN 596,,
74028070000,TILISARAO,74,SAN LUIS,28,CHACABUCO,70,0,5773,9 DE JULIO ESQUINA BELGRANO,-65.28668238,-32.73207108
90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,4000,9 DE JULIO 283,,
2014010001,PALERMO,2,CABA,14,COMUNA 14,10,1,C1425BTA,Paraguay 4979,-58.428798,-34.581128
2001010001,CONSTITUCION,2,CABA,1,COMUNA 1,10,1,C1137AAA,Lima 1615 PB y PA,-58.38234778,-34.6269958
2007010001,FLORES,2,CABA,7,COMUNA 7,10,1,C1406GZZ,AVENIDA DIRECTORIO 2324,-58.459358,-34.6334
2001010002,MONSERRAT,2,CABA,1,COMUNA 1,10,2,C1100ABA,AVENIDA INDEPENDENCIA 1301,-58.384605,-34.617616
90063050000,LULES,90,TUCUMÁN,63,LULES,50,0,4128,"RUTA 301, KM 5, OHUANTA, SAN PABLO",,
2004010004,PARQUE PATRICIOS,2,CABA,4,COMUNA 4,10,4,C1261AAD,Combate de los Pozos 2133,-58.392769,-34.633293
2014010001,PALERMO,2,CABA,14,COMUNA 14,10,1,C1425BHQ,Avenida Santa Fe 4182,-58.421838,-34.581654
90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,4000,BARRIO SMATA II  MZNA. C CASA 5,,
18070020000,GOYA,18,CORRIENTES,70,GOYA,20,0,3450,AV TOMAS MAZANTI 1 MZ 553,-59.2643242,-29.1442242
50049050010,LA CIENEGUITA,50,MENDOZA,49,LAS HERAS,50,10,5539,PRES. JULIO ARGENTINO ROCA 1750,-68.855811,-32.85166
10035110000,LONDRES,10,CATAMARCA,35,BELÉN,110,0,4753,JUAN PÉREZ DE ZURITA  S/N,-63.6166725,-40.42946034
38021060000,SAN SALVADOR DE JUJUY,38,JUJUY,21,DR. MANUEL BELGRANO,60,0,4600,Alvear 970,-65.3064556,-24.184271
38063180000,SAN PEDRO,38,JUJUY,63,SAN PEDRO,180,0,4500,Av. Brasil 62 Bº Sta Rosa de Lima,-64.8753485,-24.2423022
2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,C1425AYK,Juncal 2983 PB UF 1,-58.407157,-34.587248
2004010002,BOCA,2,CABA,4,COMUNA 4,10,2,C1162ABK,Olavarría 551,-58.3606322,-34.63680241
2010010003,VELEZ SARSFIELD,2,CABA,10,COMUNA 10,10,3,C1407DYJ,Avenida Rivadavia 8749/59 PB,-58.487251,-34.634794
2010010002,MONTE CASTRO,2,CABA,10,COMUNA 10,10,2,C1407GPC,Avenida Álvarez Jonte 4873 Planta Baja y Planta Alta,-58.506713,-34.620023
10035020000,BELEN,10,CATAMARCA,35,BELÉN,20,0,4750,LAVALLE Nº 347,-63.6166725,-40.42946034
2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,C1115AAE,Azcuénaga 1075 PB y Sótano UF 1,-58.399526,-34.595728
10070140000,RECREO,10,CATAMARCA,70,LA PAZ,140,0,5260,BV RIVADAVIA 21 Bº CENTRO,-65.05880322,-29.27553568
22098030000,VILLA ANGELA,22,CHACO,98,MAYOR LUIS J. FONTANA,30,0,3540,AVENIDA LAVALLE N° 1056,,
38084100000,SUSQUES,38,JUJUY,84,SUSQUES,100,0,4655,Orozmayo S/N,-66.36648,-23.4007573
38021060000,SAN SALVADOR DE JUJUY,38,JUJUY,21,DR. MANUEL BELGRANO,60,0,4600,Calle 411 Nº 313 Bº Alto Comedero,-65.2717222,-24.2266321
2013010002,COLEGIALES,2,CABA,13,COMUNA 13,10,2,C1426ABP,Avenida Cabildo 1528,-58.451454,-34.567084
2011010001,VILLA DEL PARQUE,2,CABA,11,COMUNA 11,10,1,C1417AAK,Cuenca 2717 PB Y SS,-58.492785,-34.604512
38014090000,PERICO,38,JUJUY,14,EL CARMEN,90,0,4606,Mamapacha esq Los Tequis - Manz A Lote 14 - Bº 250 Viviendas,-65.1162444,-24.3686424
38021060000,SAN SALVADOR DE JUJUY,38,JUJUY,21,DR. MANUEL BELGRANO,60,0,4600,Av. Dr. Balbin 1515,-65.286605,-24.178884
